voltage_trace: voltage_traces/voltage_trace5.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2400;7245;3 ms;12;24019;0;25;3276;20299;144;288;24007;414;136;22750;825;144;288;24007;38;8;22875;700;144;288;24007;38;8;23125;450;144;288;24007;38;8;
2400;7681;3 ms;12;24019;0;26;3365;20282;72;288;24007;346;68;22789;858;72;288;24007;34;4;22919;728;72;288;24007;34;4;23179;468;72;288;24007;34;4;
2400;8133;3 ms;12;24019;0;24;3232;20415;72;288;24007;346;68;22822;825;72;288;24007;34;4;22959;688;72;288;24007;34;4;23215;432;72;288;24007;34;4;
2400;8599;3 ms;12;24019;0;11;14752;9073;135;47;24007;30;0;23462;363;135;47;24007;30;0;23517;308;135;47;24007;30;0;23627;198;135;47;24007;30;0;
2400;9079;3 ms;12;24019;0;25;3302;20345;72;288;24007;346;68;22794;853;72;288;24007;34;4;22947;700;72;288;24007;34;4;23197;450;72;288;24007;34;4;
2400;9575;3 ms;12;24019;0;27;3420;20247;68;272;24007;326;64;22812;855;68;272;24007;296;58;22911;756;68;272;24007;34;4;23181;486;68;272;24007;34;4;
2400;10086;3 ms;12;24019;0;26;3365;20282;72;288;24007;346;68;22789;858;72;288;24007;34;4;22919;728;72;288;24007;34;4;23179;468;72;288;24007;34;4;
2400;10611;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;11151;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;11706;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;12275;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;12860;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;13459;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
Fixed time simulation end ########################################

